"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111102","OH","45744","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111007","HI","96743","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111112","IN","46801","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111104","NY","11978","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","MA","02344","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111104","OH","43230","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",2000.0,"20110906","TX","76001","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111031","TX","75901","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",5000.0,"20111216","TX","79601","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",212.12,"20111111","MN","55730","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111001","AR","72730","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111104","LA","70777","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111109","LA","70112","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",100.0,"20111110","GA","31701","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111103","MA","02184","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","OH","43081","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111110","CA","91750","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",201.2,"20111202","","","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",100.0,"20110929","MD","20810","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111111","CO","81401","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111031","MO","63131","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",992.0,"20111104","OH","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",-742.0,"20111108","OH","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111031","CA","94085","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111103","OK","74349","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20110929","OR","97034","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","UT","84053","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111102","CA","95608","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111101","MT","59937","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111031","PA","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111115","RI","02818","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111101","WA","99336","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","VA","23117","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111031","FL","34284","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",10000.0,"20110915","","","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111110","KY","40383","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20110927","FL","34228","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111027","FL","34228","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",100.0,"20111103","FL","34228","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","TN","37620","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","NJ","08540","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111108","WI","53146","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","FL","33067","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111108","LA","71301","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111031","NY","14435","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111111","NV","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111106","TX","77337","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",300.0,"20111110","CA","92247","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","MA","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110929","MN","55420","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111101","OH","44622","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110929","IN","46989","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111111","TN","38138","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","KY","41001","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",25000.0,"20111220","NY","10001","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",25000.0,"20111110","NY","10001","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111107","GA","30301","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111112","SD","57342","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111102","TX","78834","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",5000.0,"20111222","MO","63101","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","MT","59935","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111111","FL","33880","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",5000.0,"20111228","MO","63119","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111212","TX","78201","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111109","NC","27701","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111110","MI","49456","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111103","FL","33444","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111108","PA","17325","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20110923","PA","18974","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","PA","18974","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","CO","80901","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111110","NY","12020","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111106","MS","39401","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111103","MA","01923","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111106","MS","39564","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111105","PA","17321","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110924","FL","32135","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20110927","FL","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111106","FL","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250000.0,"20111228","WI","53142","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111103","IL","60290","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","MO","","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",750.0,"20111108","PA","17050","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111103","PA","16635","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",100.0,"20111110","GA","31701","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20110927","FL","34201","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111109","RI","02818","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",3000.0,"20111231","CA","93277","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111108","WA","98225","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","SC","29201","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111108","IL","60515","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","ID","83701","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111104","PA","18064","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111107","FL","32701","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","LA","70448","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110922","OH","44012","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110928","OH","44012","IND"
"763163","C00488486","Communications Workers of America Working Voices",240000.0,"20111019","DC","20001","ORG"
"763163","C00488486","Communications Workers of America Working Voices",242971.0,"20111024","DC","20001","ORG"
"763163","C00488486","Communications Workers of America Working Voices",75000.0,"20111025","DC","20001","ORG"
"763163","C00488486","Communications Workers of America Working Voices",25000.0,"20111101","DC","20001","ORG"
"763163","C00488486","Communications Workers of America Working Voices",25000.0,"20111214","DC","20001","ORG"
"763163","C00488486","Communications Workers of America Working Voices",18000.0,"20111114","NY","10038","ORG"
"762961","C00498741","Voters for Justice, Inc. PAC",2500.0,"20110815","CT","06883","IND"
"762961","C00498741","Voters for Justice, Inc. PAC",2500.0,"20111031","CT","06883","IND"
"762961","C00498741","Voters for Justice, Inc. PAC",2500.0,"20110817","GA","30068","IND"
"762961","C00498741","Voters for Justice, Inc. PAC",2500.0,"20111115","GA","30068","IND"
"763187","C00485102","WOLF PAC",250.0,"20111023","MD","21204","IND"
"763187","C00485102","WOLF PAC",1000.0,"20111020","NY","10035","IND"
"763187","C00485102","WOLF PAC",250.0,"20111020","IL","60091","IND"
"763187","C00485102","WOLF PAC",500.0,"20111021","NY","12440","IND"
"763187","C00485102","WOLF PAC",419.64,"20111020","IL","61821","IND"
"763187","C00485102","WOLF PAC",250.0,"20111226","AK","99507","IND"
"763187","C00485102","WOLF PAC",5000.0,"20111226","AK","99507","IND"
"763187","C00485102","WOLF PAC",250.0,"20111020","OR","97225","IND"
"763187","C00485102","WOLF PAC",250.0,"20111119","OR","97225","IND"
"763187","C00485102","WOLF PAC",100.0,"20111209","OR","97225","IND"
"763187","C00485102","WOLF PAC",5000.0,"20111020","AK","99507","IND"
"763187","C00485102","WOLF PAC",5000.0,"20111026","OH","44236","IND"
"763187","C00485102","WOLF PAC",250.0,"20111020","NY","10027","IND"
"763187","C00485102","WOLF PAC",250.0,"20111020","MD","20886","IND"
"763187","C00485102","WOLF PAC",250.0,"20111204","CA","94002","IND"
"763187","C00485102","WOLF PAC",250.0,"20111021","IL","60626","IND"
"763187","C00485102","WOLF PAC",250.0,"20111106","NY","14193","IND"
"763187","C00485102","WOLF PAC",1000.0,"20111217","IL","60614","IND"
"763187","C00485102","WOLF PAC",250.0,"20111126","NM","87123","IND"
"763187","C00485102","WOLF PAC",250.0,"20111020","VT","05060","IND"
"763187","C00485102","WOLF PAC",250.0,"20111029","WA","98604","IND"
"763187","C00485102","WOLF PAC",300.0,"20111021","TX","77713","IND"
"763187","C00485102","WOLF PAC",350.0,"20111020","","","IND"
"763187","C00485102","WOLF PAC",1000.0,"20111030","IL","60657","IND"
"763568","C00503870","Rethink PAC",250.0,"20111214","LA","70898","IND"
"763568","C00503870","Rethink PAC",150000.0,"20111027","MA","02108","ORG"
"763568","C00503870","Rethink PAC",100000.0,"20111103","MA","02108","ORG"
"763568","C00503870","Rethink PAC",1000.0,"20111214","NJ","07646","IND"
"763568","C00503870","Rethink PAC",125000.0,"20111121","NY","10036","PAC"
"763568","C00503870","Rethink PAC",125000.0,"20111201","NY","10036","PAC"
"763568","C00503870","Rethink PAC",125000.0,"20111107","DC","20036","COM"
"763222","C00508317","Leaders for Families Super PAC, Inc.",50000.0,"20111229","WY","83002","IND"
"763222","C00508317","Leaders for Families Super PAC, Inc.",25000.0,"20111223","FL","32303","IND"
"763222","C00508317","Leaders for Families Super PAC, Inc.",50000.0,"20111227","VA","22313","COM"
"763222","C00508317","Leaders for Families Super PAC, Inc.",25000.0,"20111229","VA","22313","COM"
"762917","C00505081","STRONG AMERICA NOW SUPER PAC",10000.0,"20111122","TX","75225","IND"
"762917","C00505081","STRONG AMERICA NOW SUPER PAC",41000.0,"20111220","TX","75225","IND"
"762917","C00505081","STRONG AMERICA NOW SUPER PAC",50000.0,"20111227","TX","75225","IND"
"763143","C00505719","SOLUTIONS 2012",500.0,"20111114","AZ","86426","IND"
"763143","C00505719","SOLUTIONS 2012",250.0,"20111111","NJ","07470","IND"
"763143","C00505719","SOLUTIONS 2012",250.0,"20111206","ND","58504","IND"
